交易日期,市場名稱,成交頭數-總數,成交頭數-平均重量,成交頭數-平均價格,規格豬(75公斤以上)-頭數,規格豬(75公斤以上)-平均重量,規格豬(75公斤以上)-平均價格,75公斤以下-頭數,75公斤以下-平均重量,75公斤以下-平均價格,75(含)-95(不含)-頭數,75(含)-95(不含)-平均重量,75(含)-95(不含)-平均價格,95(含)-115(含)-頭數,95(含)-115(含)-平均重量,95(含)-115(含)-平均價格,115(含)-135(不含)-頭數,115(含)-135(不含)-平均重量,115(含)-135(不含)-平均價格,135(含)-155(不含)-頭數,135(含)-155(不含)-平均重量,135(含)-155(不含)-平均價格,155公斤以上-頭數,155公斤以上-平均重量,155公斤以上-平均價格,淘汰種豬-頭數,淘汰種豬-平均重量,淘汰種豬-平均價格,其他豬-頭數,其他豬-平均重量,其他豬-平均價格,冷凍廠-頭數,冷凍廠-平均重量,冷凍廠-平均價格,成交總數(不含冷凍廠)-頭數,成交總數(不含冷凍廠)-平均重量,成交總數(不含冷凍廠)-平均價格
1110127,高雄鳳山,1942,124.69,74.62,1853,124.13,74.98,0,0.00,0.00,10,92.56,65.99,504,108.66,72.31,963,124.81,75.58,386,142.65,76.33,40,163.43,70.90,0,0.00,0.00,39,119.83,63.70,452,120.30,68.99,1490,126.03,76.25
1110127,高雄岡山,1602,123.71,73.34,1561,123.80,73.64,2,67.30,28.06,22,90.00,57.62,408,108.00,72.19,846,125.00,74.08,307,141.50,74.02,17,165.20,65.96,0,0.00,0.00,0,0.00,0.00,477,122.00,69.76,1125,124.43,74.82
1110127,高雄市,952,118.21,71.05,893,119.09,72.17,0,0.00,0.00,19,90.24,52.08,354,107.26,72.06,433,123.53,72.78,106,140.49,70.29,5,161.40,56.67,0,0.00,0.00,35,104.74,50.51,335,123.16,69.02,617,115.53,72.23
1110127,臺南市,691,121.19,73.42,662,121.24,73.97,0,0.00,0.00,11,88.91,63.01,238,108.36,74.84,329,124.68,74.16,95,141.59,71.73,7,160.14,73.51,0,0.00,0.00,11,126.00,48.67,126,126.79,68.70,565,119.95,74.53
1110127,臺南安南,1689,121.10,72.09,1615,121.90,72.55,3,57.17,17.15,56,89.45,66.36,484,107.99,72.21,913,124.56,72.85,218,141.64,72.03,6,159.92,64.92,9,169.11,42.30,0,0.00,0.00,357,125.35,67.83,1332,119.96,73.29
1110127,雲林縣,3123,117.96,73.35,2893,119.37,74.28,0,0.00,0.00,111,89.26,67.24,1069,107.85,73.78,1571,123.67,74.71,253,141.35,73.58,14,162.21,72.85,0,0.00,0.00,105,103.40,49.40,697,117.93,68.48,2426,117.96,74.75
1110127,嘉義縣,1167,117.76,72.68,1064,120.82,73.40,0,0.00,0.00,77,87.20,66.90,345,107.60,73.90,600,124.20,73.70,119,142.10,71.00,0,0.00,0.00,0,0.00,0.00,26,83.20,47.90,196,128.00,69.00,971,115.70,73.51
1110127,嘉義市,1277,124.05,73.47,1245,124.04,73.86,1,62.00,17.00,16,89.43,57.84,280,108.42,73.20,749,124.84,74.73,216,141.49,71.84,10,163.08,64.81,4,191.90,51.72,1,100.00,50.00,310,125.77,68.44,967,123.50,75.12
1110127,南投縣,2963,121.88,78.08,2842,121.74,78.39,0,0.00,0.00,32,91.33,70.71,913,108.34,77.56,1515,124.16,79.00,414,142.45,77.84,42,162.64,79.05,0,0.00,0.00,47,114.66,60.77,332,124.03,70.34,2631,121.61,79.07
1110127,彰化縣,3034,120.29,74.78,2822,121.46,75.38,7,66.36,39.26,98,89.33,66.02,896,107.87,75.21,1562,124.45,75.90,364,142.08,73.74,20,160.60,70.46,5,177.30,62.42,82,108.27,64.97,352,127.79,70.57,2682,119.30,75.37
1110127,台中大安,2563,119.33,76.09,2399,119.90,76.63,3,69.30,40.52,81,88.00,64.92,938,107.80,75.42,1173,124.10,76.84,288,142.20,78.85,9,158.10,82.64,27,169.20,84.22,44,110.90,52.50,429,116.00,72.44,2134,120.00,76.79
1110127,苗栗縣,1264,137.13,89.30,1204,137.05,89.88,0,0.00,0.00,3,90.00,66.28,77,109.15,80.33,504,126.57,87.28,462,143.52,91.45,161,164.63,95.23,0,0.00,0.00,57,141.23,78.12,20,120.10,71.22,1244,137.40,89.55
1110127,桃園市,3485,132.49,81.68,3163,129.31,81.70,0,0.00,0.00,10,92.50,68.50,427,108.30,75.60,1601,125.50,79.80,1135,142.60,85.80,312,166.00,81.80,0,0.00,0.00,0,0.00,0.00,161,122.74,69.87,3324,132.97,82.21
1110127,新竹縣,1318,140.00,80.10,1280,140.08,80.76,0,0.00,0.00,1,93.50,70.20,114,109.80,74.69,411,126.30,80.16,525,144.50,82.81,230,169.60,79.52,4,175.10,44.84,33,134.40,59.26,203,131.00,68.41,1115,141.64,82.07
1110127,宜蘭縣,672,127.81,86.16,672,127.81,86.16,0,0.00,0.00,0,0.00,0.00,118,110.36,80.65,373,125.69,85.83,166,141.91,89.76,15,161.73,87.33,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,672,127.81,86.16
1110127,新北市,3650,126.88,79.48,3516,126.25,79.50,2,70.00,36.03,33,89.65,65.43,616,108.84,75.86,2012,124.78,79.33,888,141.66,81.77,99,162.69,81.98,0,0.00,0.00,0,0.00,0.00,279,122.23,70.94,3371,127.26,80.16
1110126,花蓮縣,563,132.17,79.60,562,132.25,79.66,0,0.00,0.00,1,91.00,30.00,65,110.29,73.84,285,126.41,79.97,179,143.66,80.75,33,163.97,80.15,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,563,132.17,79.60
1110126,台東縣,319,122.06,78.84,311,121.98,79.02,0,0.00,0.00,4,91.75,69.03,85,109.02,78.38,191,124.28,79.19,35,140.93,79.39,0,0.00,0.00,4,158.25,73.64,0,0.00,0.00,0,0.00,0.00,319,122.06,78.84
1110126,屏東縣,2074,121.04,73.61,1933,121.71,74.30,0,0.00,0.00,57,88.82,68.65,607,107.29,74.02,1038,124.45,74.70,288,142.22,73.49,33,160.96,71.66,6,149.33,67.13,45,100.11,46.81,450,125.26,71.23,1624,119.87,74.30
1110126,澎湖縣,130,122.45,82.59,29,104.61,92.85,0,0.00,0.00,0,0.00,0.00,29,104.61,92.85,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,101,127.57,80.17,0,0.00,0.00,130,122.45,82.59
1110126,高雄旗山,597,124.50,75.24,588,124.34,75.34,0,0.00,0.00,2,87.75,51.97,126,108.77,69.86,355,124.73,76.65,107,141.39,76.45,4,160.13,75.57,0,0.00,0.00,3,131.67,66.47,103,123.20,69.97,494,124.77,76.32
1110126,高雄鳳山,1919,125.20,75.10,1797,124.38,75.77,0,0.00,0.00,13,93.25,62.51,443,107.76,73.22,969,124.99,76.30,385,141.98,76.83,60,164.11,70.97,1,185.20,56.00,48,114.68,58.42,449,121.37,70.14,1470,126.37,76.55
1110126,高雄岡山,1562,121.67,73.76,1514,122.05,74.26,3,59.30,13.71,31,87.30,51.57,462,108.80,73.21,833,124.20,74.45,219,141.80,75.30,14,170.30,64.88,0,0.00,0.00,0,0.00,0.00,627,120.70,71.26,935,122.32,75.41
1110126,高雄市,1175,120.15,72.26,1125,120.29,72.65,0,0.00,0.00,20,91.50,64.49,412,106.94,72.15,548,124.05,73.12,165,141.17,72.22,13,157.81,66.37,0,0.00,0.00,17,115.29,58.48,449,122.68,69.89,726,118.58,73.77
1110126,臺南市,605,116.66,74.31,590,116.96,74.81,2,73.25,35.05,3,91.17,58.81,290,107.94,74.26,267,123.58,75.37,33,142.74,74.53,0,0.00,0.00,0,0.00,0.00,10,115.20,53.01,86,119.17,69.71,519,116.25,75.09
1110126,臺南安南,1381,120.28,73.82,1315,122.15,74.50,15,55.27,16.45,48,87.15,59.81,361,108.10,73.86,770,124.14,74.80,184,141.36,74.36,3,159.33,66.70,0,0.00,0.00,0,0.00,0.00,243,122.90,69.91,1138,119.73,74.67
1110126,雲林縣,3390,116.98,73.61,3140,118.26,74.35,0,0.00,0.00,157,89.63,68.94,1328,107.31,73.90,1537,123.64,75.23,275,141.11,71.73,25,164.10,65.76,0,0.00,0.00,68,103.55,48.17,842,114.20,69.21,2548,117.90,75.02
1110126,嘉義縣,1173,117.32,73.51,1071,120.30,74.33,0,0.00,0.00,71,88.40,67.90,363,107.50,74.20,602,124.10,74.50,106,142.60,73.80,0,0.00,0.00,0,0.00,0.00,31,80.40,45.40,241,124.40,69.70,932,115.49,74.57
1110126,嘉義市,1295,125.42,72.53,1233,124.56,73.42,2,50.70,18.02,14,86.11,49.39,258,109.51,73.33,759,124.85,73.94,216,141.53,71.89,29,162.65,62.61,14,178.93,53.25,3,101.73,47.18,351,125.33,69.42,944,125.45,73.69
1110126,南投縣,2886,121.82,76.81,2773,121.82,77.23,0,0.00,0.00,24,91.10,69.75,856,108.43,76.32,1531,124.38,77.69,386,141.35,77.15,31,161.94,77.77,0,0.00,0.00,58,113.38,57.26,466,122.87,70.27,2420,121.62,78.09
1110126,彰化縣,2934,119.86,73.47,2708,120.98,74.22,12,65.96,38.70,93,88.38,64.28,958,107.51,73.80,1341,124.09,74.85,409,142.31,73.15,33,160.08,69.52,4,174.88,52.78,84,107.89,61.61,432,127.62,69.85,2502,118.52,74.14
1110126,台中大安,2434,122.84,75.92,2265,122.16,76.34,1,74.50,45.01,46,89.40,66.67,750,107.30,75.25,1084,124.40,76.44,431,142.40,77.54,30,157.10,77.97,51,165.70,78.17,41,120.40,54.57,452,122.70,71.21,1982,122.87,76.99
1110126,苗栗縣,1066,135.94,89.82,1021,136.07,90.33,0,0.00,0.00,2,94.00,72.89,76,109.15,82.54,432,126.02,88.53,395,143.78,91.89,118,164.40,94.17,0,0.00,0.00,43,134.73,78.13,7,125.93,71.30,1059,136.00,89.94
1110126,桃園市,3160,134.50,84.55,2729,129.80,84.59,0,0.00,0.00,10,89.70,69.00,364,109.00,80.00,1327,125.10,83.70,1038,143.10,86.80,421,166.00,84.60,0,0.00,0.00,0,0.00,0.00,26,122.20,68.50,3134,134.60,84.68
1110126,新竹縣,1038,140.94,81.89,981,141.05,83.00,0,0.00,0.00,2,93.20,66.52,54,110.40,78.66,377,126.10,82.62,350,144.20,84.55,200,172.00,82.00,18,156.20,48.65,37,133.10,70.32,88,136.00,70.28,950,141.40,82.93
1110126,宜蘭縣,623,125.39,84.54,621,125.49,84.60,0,0.00,0.00,2,93.75,60.75,108,109.31,77.29,407,125.01,85.17,96,141.77,88.56,10,163.65,86.46,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,623,125.39,84.54
1110126,新北市,3362,128.20,78.32,3226,127.17,78.43,1,70.60,41.20,20,91.37,68.73,512,108.95,75.97,1871,125.27,78.40,843,142.46,79.64,115,163.96,76.91,0,0.00,0.00,0,0.00,0.00,300,125.49,69.05,3062,128.47,79.21
1110125,花蓮縣,550,130.19,78.36,548,130.33,78.41,0,0.00,0.00,2,93.00,61.10,64,109.84,73.59,306,125.81,78.69,158,143.32,79.55,20,162.30,77.53,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,550,130.19,78.36
1110125,台東縣,310,124.04,78.23,291,122.76,78.68,0,0.00,0.00,4,87.00,67.99,76,110.43,79.48,177,124.10,78.89,38,141.21,76.60,0,0.00,0.00,15,158.67,72.97,0,0.00,0.00,0,0.00,0.00,310,124.04,78.23
1110125,屏東縣,1984,121.10,74.32,1891,121.53,74.81,0,0.00,0.00,38,88.23,69.67,620,107.17,74.67,982,124.65,75.12,289,141.76,74.09,22,161.15,70.96,5,161.10,66.02,28,97.91,45.63,433,126.55,71.54,1551,119.58,75.14
1110125,高雄旗山,587,124.23,77.88,573,124.13,78.07,0,0.00,0.00,4,89.00,55.31,126,109.49,75.32,358,124.90,78.46,89,141.74,79.67,6,163.42,82.39,0,0.00,0.00,4,115.13,57.04,110,120.96,70.87,477,124.98,79.44
1110125,高雄鳳山,1800,126.81,75.87,1703,126.34,76.47,0,0.00,0.00,9,90.18,63.27,367,108.16,73.89,878,125.50,77.19,458,142.51,76.82,44,162.11,71.66,2,154.40,42.00,42,115.39,59.57,365,126.03,70.93,1435,127.00,77.11
1110125,高雄岡山,1465,122.80,73.51,1361,123.95,74.38,3,68.80,22.81,73,88.60,56.20,341,107.10,73.63,752,125.20,74.64,268,141.90,74.46,28,161.80,68.29,0,0.00,0.00,0,0.00,0.00,514,124.20,71.70,951,122.05,74.51
1110125,高雄市,939,119.14,74.64,929,119.21,74.78,0,0.00,0.00,1,94.00,66.00,310,108.33,74.36,561,122.84,75.27,58,142.25,72.33,1,157.00,66.20,0,0.00,0.00,8,109.38,60.53,278,120.21,71.81,661,118.69,75.85
1110125,臺南市,636,122.82,74.93,622,123.07,75.21,0,0.00,0.00,4,91.88,73.60,165,107.75,76.11,354,125.27,75.39,103,140.08,73.56,1,156.00,70.80,0,0.00,0.00,9,115.22,55.20,96,128.44,70.73,540,121.82,75.72
1110125,臺南安南,1562,122.72,73.64,1500,123.55,74.02,4,70.00,46.30,45,88.34,62.33,366,108.31,73.20,892,124.92,74.70,242,141.56,72.78,12,161.42,65.96,1,173.50,50.00,0,0.00,0.00,312,126.95,69.27,1250,121.67,74.78
1110125,雲林縣,3027,117.91,74.37,2703,119.91,75.53,0,0.00,0.00,176,89.75,68.17,1018,107.35,75.39,1354,124.04,76.15,331,141.67,73.63,45,164.79,70.28,0,0.00,0.00,103,92.94,48.53,678,116.56,69.78,2349,118.30,75.68
1110125,嘉義縣,1094,117.48,73.90,1024,119.31,74.73,0,0.00,0.00,42,89.60,67.60,422,108.30,74.20,496,123.70,75.20,106,142.60,74.40,0,0.00,0.00,0,0.00,0.00,28,92.30,44.20,231,122.20,70.50,863,116.21,74.86
1110125,嘉義市,1197,120.38,74.00,1155,120.96,74.41,4,55.95,24.91,25,89.74,60.45,363,108.24,73.36,660,123.80,75.11,132,141.77,73.55,10,159.86,70.42,0,0.00,0.00,3,104.07,41.20,269,119.70,69.87,928,120.57,75.19
1110125,南投縣,2901,119.67,76.41,2801,119.69,76.79,0,0.00,0.00,24,92.31,70.09,1016,108.63,75.84,1535,123.62,76.99,250,140.56,78.67,25,162.10,74.41,0,0.00,0.00,51,110.26,58.13,495,119.44,70.64,2406,119.71,77.60
1110125,彰化縣,2850,117.67,74.25,2609,119.15,75.04,8,61.81,35.02,142,89.85,65.49,975,107.44,73.95,1389,123.43,75.79,245,141.49,74.63,21,159.79,73.27,2,189.50,48.82,68,110.54,60.75,337,121.97,70.61,2513,117.10,74.76
1110125,台中大安,2444,120.24,74.75,2352,120.32,75.04,1,73.00,41.00,35,89.10,64.68,841,108.20,74.74,1238,123.90,75.22,273,141.40,75.01,10,157.40,73.23,10,166.30,85.24,36,123.60,60.64,524,120.50,70.33,1920,120.17,75.96
1110125,苗栗縣,1107,136.53,85.47,1063,136.80,85.80,0,0.00,0.00,6,88.67,59.74,122,108.91,78.90,411,126.77,84.26,379,144.16,87.76,151,168.15,88.37,0,0.00,0.00,38,136.54,78.79,45,117.84,69.95,1062,137.32,86.03
1110125,桃園市,3033,133.85,82.01,2623,128.57,82.10,0,0.00,0.00,3,91.10,68.30,400,108.60,78.80,1323,125.00,81.50,900,142.70,84.00,397,168.00,82.50,10,175.00,47.00,0,0.00,0.00,59,128.11,69.38,2974,133.96,82.25
1110125,新竹縣,981,141.75,85.61,942,141.83,86.32,0,0.00,0.00,0,0.00,0.00,37,110.40,79.48,357,127.00,82.98,367,143.90,88.99,181,173.30,87.56,5,193.10,46.37,34,132.10,72.86,22,130.30,70.74,959,142.02,85.92
1110125,宜蘭縣,557,129.03,85.01,553,129.31,85.18,0,0.00,0.00,4,90.37,51.02,78,109.32,77.47,307,126.44,85.71,156,142.43,87.04,12,162.12,87.13,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,557,129.03,85.01
1110125,新北市,3585,128.76,73.63,3395,127.49,74.12,1,70.00,44.80,43,90.69,62.83,535,108.27,72.22,1889,125.40,74.57,971,142.16,74.14,146,169.88,66.96,0,0.00,0.00,0,0.00,0.00,487,125.60,63.46,3098,129.26,75.19
1110124,屏東縣,1961,119.81,73.48,1816,120.65,74.26,1,74.00,52.40,74,90.29,68.00,670,107.34,73.50,885,124.54,74.76,261,141.65,74.25,29,162.55,71.87,7,183.42,48.84,34,90.69,42.83,480,122.30,71.48,1481,119.00,74.14
1110124,澎湖縣,112,122.63,81.89,20,107.24,91.54,0,0.00,0.00,0,0.00,0.00,20,107.24,91.54,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,92,125.97,80.11,0,0.00,0.00,112,122.63,81.89
1110124,高雄旗山,526,127.78,78.18,509,128.01,78.52,0,0.00,0.00,7,91.71,69.58,74,108.97,74.28,300,126.43,78.44,135,141.94,80.45,3,159.83,67.85,0,0.00,0.00,7,133.93,65.96,56,127.21,71.12,470,127.85,79.02
1110124,高雄鳳山,1865,127.77,75.87,1758,127.16,76.18,0,0.00,0.00,7,92.83,68.91,284,109.64,74.26,1024,125.31,76.63,450,142.42,76.22,51,161.25,72.98,0,0.00,0.00,49,119.79,68.91,380,125.59,71.06,1485,128.33,77.08
1110124,高雄岡山,1545,123.91,74.86,1490,124.30,75.08,1,74.50,37.40,36,89.70,63.98,327,108.80,73.83,912,125.10,75.30,251,141.60,75.62,18,162.30,74.20,0,0.00,0.00,0,0.00,0.00,502,122.50,72.30,1043,124.58,76.08
1110124,高雄市,1024,120.80,75.56,998,121.06,75.84,0,0.00,0.00,10,90.65,67.35,270,108.29,74.98,639,123.84,76.29,89,139.82,75.02,2,158.50,66.20,0,0.00,0.00,14,118.46,61.53,309,123.23,72.13,715,119.75,77.09
1110124,臺南市,642,116.37,74.99,588,118.09,75.28,0,0.00,0.00,35,88.60,66.51,257,107.41,74.99,288,124.16,75.23,43,141.23,76.92,0,0.00,0.00,0,0.00,0.00,19,114.34,77.59,87,116.11,70.81,555,116.41,75.64
1110124,臺南安南,1626,121.84,74.82,1564,122.71,75.37,15,55.80,21.37,31,86.23,66.43,412,109.04,75.01,936,124.44,75.66,216,141.32,74.77,11,161.64,68.02,5,181.20,46.70,0,0.00,0.00,275,125.78,70.99,1351,121.04,75.63
1110124,雲林縣,3033,115.62,74.93,2729,117.33,75.79,4,72.08,57.57,188,88.88,69.27,1227,107.17,75.08,1311,123.21,76.57,191,142.26,74.54,37,162.45,72.68,0,0.00,0.00,75,99.76,53.62,666,111.65,70.48,2367,116.74,76.13
1110124,嘉義縣,1130,117.39,73.64,1005,121.12,74.70,0,0.00,0.00,99,88.90,64.90,340,107.20,73.50,524,124.40,75.30,141,142.50,74.90,0,0.00,0.00,0,0.00,0.00,26,81.80,49.70,239,120.00,70.40,891,116.69,74.54
1110124,嘉義市,1140,126.12,74.80,1091,125.03,75.33,1,60.80,38.21,7,89.09,66.79,225,108.68,74.80,628,124.73,76.01,238,141.27,74.15,35,164.25,66.70,4,178.25,56.21,2,112.50,46.84,217,127.66,70.27,923,125.76,75.88
1110124,南投縣,2839,122.26,76.40,2668,121.57,77.05,1,74.00,65.00,40,90.26,72.44,930,108.47,76.19,1328,124.32,77.50,410,142.37,77.26,73,163.47,73.24,0,0.00,0.00,57,125.33,54.28,389,124.85,70.63,2450,121.85,77.34
1110124,彰化縣,2932,120.66,73.48,2776,121.13,73.92,7,65.86,37.73,63,89.83,67.77,868,108.04,73.59,1597,124.24,74.30,311,141.67,72.88,23,159.43,69.35,7,177.00,60.06,56,116.25,63.52,425,127.58,69.88,2507,119.49,74.14
1110124,台中大安,2425,121.06,74.79,2317,121.08,75.01,0,0.00,0.00,52,90.90,66.97,757,107.50,73.74,1252,124.10,75.35,308,142.20,76.18,8,157.50,70.04,24,163.80,76.53,24,129.70,66.71,482,119.80,70.30,1943,121.38,75.89
1110124,苗栗縣,980,137.44,87.11,927,137.28,87.55,0,0.00,0.00,4,93.50,74.03,105,109.22,79.38,358,125.82,85.51,306,144.00,90.04,158,168.87,90.39,0,0.00,0.00,49,144.02,79.89,14,119.43,71.16,966,137.70,87.31
1110124,桃園市,3029,135.66,79.71,2611,130.81,79.90,1,63.00,48.00,9,89.30,50.50,267,109.00,76.10,1295,126.00,79.30,1049,142.30,81.30,391,167.10,80.70,17,187.00,47.00,0,0.00,0.00,141,128.19,67.02,2888,136.03,80.30
1110124,新竹縣,990,135.38,81.02,934,135.02,82.35,2,65.50,46.55,6,85.70,53.61,91,109.30,75.68,416,126.10,80.37,320,143.80,84.19,107,165.30,87.20,21,180.60,55.40,27,129.00,66.00,106,120.90,70.26,884,137.12,82.16
1110124,新北市,3628,127.94,74.32,3435,126.33,74.63,1,70.00,30.40,31,89.88,59.10,634,108.54,71.32,1940,125.01,74.80,861,142.39,76.14,161,169.95,71.13,0,0.00,0.00,0,0.00,0.00,400,123.18,64.86,3228,128.52,75.44
1110122,花蓮縣,490,130.38,79.62,483,130.95,79.85,0,0.00,0.00,7,91.14,56.65,104,106.88,71.19,171,126.08,80.70,174,143.34,82.12,34,165.71,83.64,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,490,130.38,79.62
1110122,台東縣,278,123.73,77.61,273,123.44,77.74,0,0.00,0.00,1,80.50,58.40,64,108.71,78.25,165,124.94,77.57,44,139.23,77.76,0,0.00,0.00,4,154.62,72.64,0,0.00,0.00,0,0.00,0.00,278,123.73,77.61
1110122,屏東縣,727,123.93,76.59,689,123.90,77.17,0,0.00,0.00,12,90.20,72.31,175,107.32,75.20,386,125.46,77.68,128,141.88,77.84,11,159.90,75.49,4,174.00,61.12,11,108.14,49.60,14,131.25,68.97,713,123.78,76.75
1110122,澎湖縣,106,127.17,79.46,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,106,127.17,79.46,0,0.00,0.00,106,127.17,79.46
1110122,高雄旗山,120,126.98,80.95,120,126.98,80.95,0,0.00,0.00,0,0.00,0.00,16,111.25,81.78,79,125.68,80.81,25,141.16,80.94,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,120,126.98,80.95
1110122,高雄鳳山,827,124.09,78.18,796,123.74,78.57,0,0.00,0.00,6,93.33,72.06,205,108.47,76.05,439,124.90,79.49,152,141.00,78.82,12,158.93,73.44,1,184.00,56.00,12,122.45,63.71,52,115.16,69.81,775,124.69,78.70
1110122,高雄岡山,602,122.18,76.11,580,121.48,76.19,0,0.00,0.00,6,86.90,60.70,196,109.60,73.80,310,123.90,76.90,74,142.80,78.47,16,160.80,77.04,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,602,122.18,76.11
1110122,高雄市,467,117.48,76.80,452,117.67,77.01,0,0.00,0.00,4,92.38,71.01,189,107.01,75.33,228,123.14,77.98,35,139.61,78.37,0,0.00,0.00,0,0.00,0.00,11,118.64,69.99,67,121.32,73.64,400,116.83,77.35
1110122,臺南市,385,115.92,77.44,370,116.67,77.73,0,0.00,0.00,10,93.00,70.58,174,106.93,76.42,178,123.76,78.59,18,140.64,79.89,0,0.00,0.00,0,0.00,0.00,5,106.30,65.79,0,0.00,0.00,385,115.92,77.44
1110122,臺南安南,1009,122.81,77.00,989,122.99,77.25,3,58.17,20.73,9,91.11,67.76,234,109.20,77.20,615,124.15,77.73,140,140.97,75.47,7,157.57,71.67,1,179.00,37.00,0,0.00,0.00,67,131.97,68.13,942,122.16,77.68
1110122,雲林縣,1928,120.06,74.68,1838,121.34,75.23,0,0.00,0.00,47,89.41,69.25,586,108.57,75.60,1025,124.26,75.87,227,141.16,71.94,6,161.83,67.26,0,0.00,0.00,37,88.62,46.73,230,117.80,67.64,1698,120.37,75.62
1110122,嘉義縣,687,117.73,75.21,633,119.96,75.96,0,0.00,0.00,35,89.90,69.10,224,108.20,75.00,347,124.10,76.50,62,139.30,76.00,0,0.00,0.00,0,0.00,0.00,19,94.50,54.20,0,0.00,0.00,687,117.73,75.21
1110122,嘉義市,700,125.76,75.90,686,125.22,76.28,0,0.00,0.00,4,88.90,60.04,127,108.50,74.90,421,125.10,76.76,138,140.95,75.96,6,166.87,67.37,4,195.00,51.78,0,0.00,0.00,18,130.01,67.51,682,125.65,76.13
1110122,南投縣,2304,121.70,78.25,2220,121.57,78.54,0,0.00,0.00,29,92.12,70.72,717,108.39,77.16,1195,124.25,78.85,308,141.85,79.94,31,162.00,79.08,0,0.00,0.00,24,117.50,55.96,146,123.89,70.05,2158,121.55,78.81
1110122,彰化縣,1924,118.40,75.97,1819,119.04,76.61,7,67.07,27.83,46,91.02,66.58,715,107.69,75.50,936,123.78,77.26,168,140.98,77.02,8,162.56,69.43,3,185.50,60.29,41,115.79,63.60,57,112.12,71.36,1867,118.59,76.10
1110122,台中大安,1562,120.16,75.29,1508,120.04,75.67,0,0.00,0.00,20,90.40,68.19,605,107.80,74.69,700,124.10,76.09,203,142.50,76.60,4,158.60,76.13,12,165.50,67.22,18,124.80,57.23,0,0.00,0.00,1562,120.16,75.29
1110122,苗栗縣,685,140.23,85.17,652,139.88,85.60,0,0.00,0.00,0,0.00,0.00,25,110.50,76.46,250,126.85,85.58,265,144.19,87.13,112,165.34,83.83,0,0.00,0.00,33,147.03,77.18,0,0.00,0.00,685,140.23,85.17
1110122,桃園市,2611,135.17,76.57,2335,131.24,76.88,0,0.00,0.00,5,90.50,55.00,210,109.50,72.90,1167,125.50,76.00,958,143.00,78.50,250,167.20,77.20,21,201.60,49.80,0,0.00,0.00,75,127.30,63.70,2536,135.40,76.93
1110122,新竹縣,694,139.68,78.66,673,139.97,79.28,0,0.00,0.00,4,85.00,44.14,61,109.00,72.15,271,126.20,79.75,215,144.60,81.48,126,176.70,77.60,1,168.00,70.00,16,139.20,58.38,67,124.70,68.19,627,141.28,79.64
1110122,宜蘭縣,508,131.12,83.31,507,131.19,83.37,0,0.00,0.00,1,94.50,35.59,40,110.07,75.23,279,126.40,83.52,176,141.56,84.55,12,160.83,84.10,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,508,131.12,83.31
1110122,新北市,2744,128.23,75.66,2592,127.37,75.82,1,74.40,45.99,42,89.15,57.38,473,107.95,70.32,1368,125.57,76.24,751,142.87,77.77,109,164.30,76.54,0,0.00,0.00,0,0.00,0.00,194,123.46,63.76,2550,128.59,76.52
1110121,花蓮縣,497,133.88,77.91,496,133.96,77.95,0,0.00,0.00,1,93.00,55.00,80,107.94,70.40,195,125.82,79.91,152,144.26,79.74,69,164.46,75.97,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,497,133.88,77.91
1110121,台東縣,276,119.19,77.95,272,118.93,78.11,0,0.00,0.00,1,79.50,40.00,118,107.29,76.84,124,124.86,79.02,30,140.17,78.56,0,0.00,0.00,3,156.67,73.24,0,0.00,0.00,0,0.00,0.00,276,119.19,77.95
1110121,屏東縣,1925,122.31,73.07,1784,123.95,73.81,3,72.50,52.72,72,87.58,65.75,466,107.19,73.70,953,125.26,74.02,365,141.94,73.43,25,162.76,70.62,4,174.50,61.45,37,81.57,41.52,490,128.45,71.64,1435,120.21,73.59
1110121,高雄旗山,603,125.90,79.68,592,126.12,79.93,0,0.00,0.00,5,82.40,66.38,82,110.88,76.69,400,125.08,80.19,110,141.27,80.99,3,166.00,75.14,0,0.00,0.00,3,114.17,48.23,59,127.06,71.69,544,125.77,80.56
1110121,高雄鳳山,1803,125.63,75.82,1724,125.29,76.20,0,0.00,0.00,6,93.67,66.53,351,108.51,73.78,977,124.63,76.40,396,141.80,77.39,30,164.27,72.53,1,159.00,44.00,42,115.87,64.40,332,121.04,71.74,1471,126.67,76.69
1110121,高雄岡山,1425,120.97,74.75,1308,123.12,76.30,14,68.30,20.34,85,87.50,49.84,357,107.30,74.35,714,124.90,76.62,237,141.60,77.66,18,163.90,70.94,0,0.00,0.00,0,0.00,0.00,353,122.30,72.45,1072,120.54,75.52
